URL,video_shared_date,authour_username,author_nickname,video_description,video_hashtags,posted_location,video_music_title,like_count,comment_count,save_count,share_count
https://www.tiktok.com/@jopehudd/video/7289896990018719019,10/14/23,jopehudd,hope 💌🪩🍒,Replying to@meowmeowkissezthe kia boys are so girly pop for this,[],University of Arizona Computer support and services · Tucson,original sound - hope 💌🪩🍒,3116,217,166,4
https://www.tiktok.com/@._kiaboys_/video/7289871949755436319,10/14/23,._kiaboys_,NoTheLimit26,Broski lost traction,[],Nigas Barbershop · Apartadó,original sound - Milwaukee dance page,140,12,13,5
https://www.tiktok.com/@laa.km3xx/video/7290269720559750443,10/15/23,laa.km3xx,Laa.km3x,,[],,original sound - 🐐,5310,0,426,87
https://www.tiktok.com/@kiaxxboyss2/video/7290370450499161375,10/15/23,kiaxxboyss2,u 🥷’s not on shii💯.,,[],,original sound - u 🥷’s not on shii💯.,781,22,55,15
https://www.tiktok.com/@policechase_plug/video/7290614197875166510,10/16/23,policechase_plug,policepursuit_plug,“Kia Boys”#kia#auto#news,"['#kia', '#auto', '#news']",,original sound - policepursuit_plug,1308,32,155,126
https://www.tiktok.com/@sincitystinger/video/7290746851953872158,10/16/23,sincitystinger,sincitystinger,Who am I#carsoftiktok#kdmnation#kdm#kia#cleanwhip#carguy#carvideo#kiastinger#cars#carslover#cartok#kiastingergt#carquotes,"['#carsoftiktok', '#kdmnation', '#kdm', '#kia', '#cleanwhip', '#carguy', '#carvideo', '#kiastinger', '#cars', '#carslover', '#cartok', '#kiastingergt', '#carquotes']",Las Vegas · Las Vegas,original sound - sincitystinger,1651,42,126,23
https://www.tiktok.com/@rko.bando/video/7290649371014729002,10/16/23,rko.bando,flunkify,CO/720 kia boys,[],,original sound - flunkify,29,3,6,Share
https://www.tiktok.com/@bellavita.ch/video/7290574426809142560,10/16/23,bellavita.ch,Bella Vita,Les kia boys 🫨,[],Switzerland,Spider In The Tomb - Boxwork,428,18,47,11
https://www.tiktok.com/@tommyg.us/video/7290632097763560734,10/16/23,tommyg.us,Tommy G,Part 3 | Kia Boys Documentary(A Story of Teenage Car Theft)#tommyg#fyp#foryou#viral,"['#tommyg', '#fyp', '#foryou', '#viral']",,Aesthetic - Tollan Kim,686,3,36,2
https://www.tiktok.com/@tommyg.us/video/7291179354774654239,10/17/23,tommyg.us,Tommy G,Part 7 | Kia Boys Documentary(A Story of Teenage Car Theft)#tommyg#fyp#foryou#viral,"['#tommyg', '#fyp', '#foryou', '#viral']",,Aesthetic - Tollan Kim,120.8K,309,8349,437
https://www.tiktok.com/@edits_by_one/video/7291064558435945774,10/17/23,edits_by_one,EDITS_BY_ONE,WAIT FOR IT WAIT FOR ITTHE KIA SOUL GIVING US A MEMORABLE MOMENT 😱😱😱#carcommunity#car#race#dragrace#carsoftik#dragraces#cars#racecarslife#racecar#racingcar#carguy#fyp,"['#carcommunity', '#car', '#race', '#dragrace', '#carsoftik', '#dragraces', '#cars', '#racecarslife', '#racecar', '#racingcar', '#carguy', '#fyp']",Yello Belly Dragstrip · Grand Prairie,original sound - EDITS_BY_ONE,1254,27,64,34
https://www.tiktok.com/@top.tier.scenes/video/7291247568607055147,10/18/23,top.tier.scenes,Top Tier scenes,#fyp#foryou#chicago#deadlygangs#entertainment#tommyg#city#littlevillage,"['#fyp', '#foryou', '#chicago', '#deadlygangs', '#entertainment', '#tommyg', '#city', '#littlevillage']",,original sound - Top Tier scenes,2452,26,254,23
https://www.tiktok.com/@wolfhatfacts/video/7291314467164523819,10/18/23,wolfhatfacts,iHeartWolfie,One day#fyp#foryou,"['#fyp', '#foryou']",,original sound - iHeartWolfie,4611,410,122,36
https://www.tiktok.com/@jaysclip/video/7291690491857620270,10/19/23,jaysclip,jays clip,Another kia boy caught during#kia#boys#caught#stealing#steal#stealing#car#4k#fyp#trap#foryou#foryoupage#foryourpage#viral,"['#kia', '#boys', '#caught', '#stealing', '#steal', '#stealing', '#car', '#4k', '#fyp', '#trap', '#foryou', '#foryoupage', '#foryourpage', '#viral']",,original sound - jays clip,12,1,1,Share
https://www.tiktok.com/@luzurexy/video/7292074328579919134,10/20/23,luzurexy,alex,kia boyz#car#carsoftiktok#carcommunity#subaru#subarulegacy#ej25#manual#turbo#jdm,"['#car', '#carsoftiktok', '#carcommunity', '#subaru', '#subarulegacy', '#ej25', '#manual', '#turbo', '#jdm']",,original sound - alex,1922,39,262,139
https://www.tiktok.com/@harregt2/video/7292008741166206213,10/20/23,harregt2,Harregt2,Kia boys gonna get me🤪#fyp#fypシ#carsoftiktok#cartok#car#cars#carguy#carcommunity#kdm#korean#bmwm3#kia#bmw#kiastingergt2#2022kiastinger#porsche#kiak5,"['#fyp', '#fypシ', '#carsoftiktok', '#cartok', '#car', '#cars', '#carguy', '#carcommunity', '#kdm', '#korean', '#bmwm3', '#kia', '#bmw', '#kiastingergt2', '#2022kiastinger', '#porsche', '#kiak5']",Toronto,Dj ess Wizz havinn nga uhh freestyle mixx - isisgangleader,1049,83,52,6
https://www.tiktok.com/@vsp.mxso/video/7293291617677626670,10/23/23,vsp.mxso,mäso,Real tho ||#fyp#gyat#kia#trending#kiacenat#boy#school,"['#fyp', '#gyat', '#kia', '#trending', '#kiacenat', '#boy', '#school']",,original sound - mäso,97.7K,1157,18.5K,1731
https://www.tiktok.com/@user6109178999/video/7293381965233933611,10/24/23,user6109178999,Music Recap,Follow me for more Reels on your FYP#music#fyp#fypシ#fypシ゚viral#xyczba#charlidamelio#carcrash#policebrutaility#policebodycam#gta5#criminal#musicvideo,"['#music', '#fyp', '#fypシ', '#fypシ', '#xyczba', '#charlidamelio', '#carcrash', '#policebrutaility', '#policebodycam', '#gta5', '#criminal', '#musicvideo']",,Gold Coast - Azan Karim,281,0,30,3
https://www.tiktok.com/@1locodee/video/7293934266575244590,10/25/23,1locodee,1 L O C O🐍,Kia boys aint got nan on atl yns😂#locodee#1loco#locomafia#atl#atlanta#viral#fyp#xyzbca#foru#fypシ#foryou#foryoupage#foryourpage#trend#trending#asjw#atlantaskinnyjeanwarrior,"['#locodee', '#1loco', '#locomafia', '#atl', '#atlanta', '#viral', '#fyp', '#xyzbca', '#foru', '#fypシ', '#foryou', '#foryoupage', '#foryourpage', '#trend', '#trending', '#asjw', '#atlantaskinnyjeanwarrior']",,WHATEVER YOU DO DONT SEARCH COBY SOSAA ON YOUTUBE - LilWopDgaf 🅱️,8153,208,874,185
https://www.tiktok.com/@papermakero_/video/7295568879051410730,10/29/23,papermakero_,NPC👤,When you hug out with your bros#bros#boys#fyp#fyp#kiacenat,"['#bros', '#boys', '#fyp', '#fyp', '#kiacenat']",,original sound - NPC👤,115,0,5,Share
https://www.tiktok.com/@tommy_g040/video/7295548480968215851,10/29/23,tommy_g040,Tommy_G,Kia Boys Documentary (A Story of Teenage Car Theft) | Part 3#tommyg#fyp#viral#foryou#trending,"['#tommyg', '#fyp', '#viral', '#foryou', '#trending']",,nhạc nền - Tommy_G,131,1,3,3
https://www.tiktok.com/@tommy_g040/video/7295549372060683563,10/30/23,tommy_g040,Tommy_G,Kia Boys Documentary (A Story of Teenage Car Theft) | Part 4#tommyg#fyp#viral#foryou#trending,"['#tommyg', '#fyp', '#viral', '#foryou', '#trending']",,nhạc nền - Tommy_G,117,0,6,Share
https://www.tiktok.com/@famousnunu3rdpage/video/7295797061486726418,10/30/23,famousnunu3rdpage,Nunu,Replying to@kia,[],,mix - ㅤ,6591,51,202,1
https://www.tiktok.com/@footballting0/video/7296882079957077280,11/2/23,footballting0,Football ting,@🧢@Ken@DynasticSZN@Baran Steere 🇹🇷#pov#povs#boys#theboys#fortnite#adinross#kia#singing#music#friends#funnyvideos#funnymoments#memories#haha#lol#gaming#gamer#games#game#letsgo#nostalgia#zyxcba#fyp#fypシ゚viral#fypシ#fypage#foryoupageofficiall#foryoupage#foryoupage❤️❤️#fyyyyyyyyyyyyyyyy#fy#fyy#fypageシ#4upage#4u,"['#pov', '#povs', '#boys', '#theboys', '#fortnite', '#adinross', '#kia', '#singing', '#music', '#friends', '#funnyvideos', '#funnymoments', '#memories', '#haha', '#lol', '#gaming', '#gamer', '#games', '#game', '#letsgo', '#nostalgia', '#zyxcba', '#fyp', '#fypシ', '#fypシ', '#fypage', '#foryoupageofficiall', '#foryoupage', '#foryoupage', '#fyyyyyyyyyyyyyyyy', '#fy', '#fyy', '#fypageシ', '#4upage', '#4u']",,original sound - Football ting,539,12,126,11
https://www.tiktok.com/@ogrio810/video/7297290298982468894,11/3/23,ogrio810,Some news you can use,And it sounds like Babyface E they playing#fyp#viralvideo#gasstationchronicles#funnyvideos#streetsaintsafe,"['#fyp', '#viralvideo', '#gasstationchronicles', '#funnyvideos', '#streetsaintsafe']",,original sound - Some news you can use,530,22,57,21
https://www.tiktok.com/@1sntjxyy/video/7298091088286420267,11/5/23,1sntjxyy,Not_Jay,did it infront of a cop too 😂😂#rensselaercountyroblox#kiaboy#rensselaer#roblox,"['#rensselaercountyroblox', '#kiaboy', '#rensselaer', '#roblox']",,original sound - Not_Jay,66,6,6,Share
https://www.tiktok.com/@brefrisco50/video/7298154916609084714,11/6/23,brefrisco50,Gianna Garcia,,[],,original sound - Gianna Garcia,39,2,12,1
https://www.tiktok.com/@shroomconnoisseur/video/7298655606913699077,11/7/23,shroomconnoisseur,rt,,[],,Your a bot buddy. - 5STARR,61,7,1,Share
https://www.tiktok.com/@bakersfieldhyundai661/video/7299984115867176234,11/10/23,bakersfieldhyundai661,Bakersfield Hyundai,Dont be a victim of the KIA Boys & come visit us THIS SUNDAY NOVEMBER 12th 5300 Wible Rd. See you soon!#fypシ#viral#cartok#carsoftiktok#carsontiktok#car#cars#dealership#dealershiplife#comedy#funny,"['#fypシ', '#viral', '#cartok', '#carsoftiktok', '#carsontiktok', '#car', '#cars', '#dealership', '#dealershiplife', '#comedy', '#funny']",Bakersfield Hyundai · Bakersfield,Sad Music - Max-Music,393,20,33,11
https://www.tiktok.com/@the.boys5788/video/7299794784217009451,11/10/23,the.boys5788,The Boys,Replying to@qamer3020Thank you#myboys#raziichoudhary#friends,"['#myboys', '#raziichoudhary', '#friends']",,original sound - The Boys,11.4K,143,1200,165
https://www.tiktok.com/@offcamniy/video/7299830676348587295,11/10/23,offcamniy,niy🩶,yall i cant make this up😂 please turn your volume down first lmao. i just knew my car was gonna last..#fyp#fypシ#kia#kiak5#kiak5gt#2023#2023kiak5#k5#k5gtline#kdm#trending#carsoftiktok#cars,"['#fyp', '#fypシ', '#kia', '#kiak5', '#kiak5gt', '#2023', '#2023kiak5', '#k5', '#k5gtline', '#kdm', '#trending', '#carsoftiktok', '#cars']",Atlanta Ga · Atlanta,original sound - niy🩶,385.8K,3509,16.6K,2790
https://www.tiktok.com/@royalandwavey/video/7300669993623063839,11/12/23,royalandwavey,Royal,"Why rob people that live in the ghetto?! 😭 Not saying it’s ok to rob anyone in rich neighborhoods. This situation was almost the end of me 😩😩😩 I was out of a car for 4  crucial days and days away from eviction court! God pulled through a miracle! I posted this video on Neighbors’s App and people ask to donate. I also took the bus to donate plasma and came up with the rent pass due amount. If you’re watching this and you’re the person(s) that did this, just know the $200 you stole from me was plasma money and you be never had good luck in life after doing this to me",[],,original sound - Royal,574,39,22,4
https://www.tiktok.com/@landexs2/video/7300781367292480810,11/12/23,landexs2,Landexs,I expected this#highgatevermontborderrp#fyp#kiabomb#fy#roblox#kia,"['#highgatevermontborderrp', '#fyp', '#kiabomb', '#fy', '#roblox', '#kia']",,HEY KAYLA - harley,331,26,52,2
https://www.tiktok.com/@shaymandigo/video/7302457016197451050,11/17/23,shaymandigo,Shay Mandigo,,[],,original sound - Shay Mandigo,2242,14,93,21
https://www.tiktok.com/@aubreyjb94/video/7302256069357636869,11/17/23,aubreyjb94,Aubrey JB,Kia boys mad#kia#oil#garbage#slow#burnsoil,"['#kia', '#oil', '#garbage', '#slow', '#burnsoil']",,original sound - Aubrey JB,102,6,5,1
https://www.tiktok.com/@itsmiaatyodaddyhouse/video/7302883640751443246,11/18/23,itsmiaatyodaddyhouse,𝑀𝑖𝑎♕,#kiaboypls stop taking her car🥺,['#kiaboypls'],Philadelphia,Wassup Gway - FamousSally & YB,43,2,0,Share
https://www.tiktok.com/@niaimaniclark/video/7302893094343544095,11/18/23,niaimaniclark,Nurse Imani @ Your Cervix 🤰🏽,Replying to@Dom#kiaboy#nurseproblems#newgrad#nursesoftiktok,"['#kiaboy', '#nurseproblems', '#newgrad', '#nursesoftiktok']",,original sound - Nurse Imani @ Your Cervix 🤰🏽,919,11,33,6
https://www.tiktok.com/@nowayits_him/video/7303292338070244638,11/19/23,nowayits_him,Aaron😈💀,#kiaboy#dangerous#kia#stolen#famous#CapCut#fyp#viral,"['#kiaboy', '#dangerous', '#kia', '#stolen', '#famous', '#CapCut', '#fyp', '#viral']",,Kia Boyz - Li Vmoe,750,19,51,22
https://www.tiktok.com/@sicottelarouchewi/video/7303041850753977605,11/19/23,sicottelarouchewi,#Fèé..,#kia#kiaboy#bus,"['#kia', '#kiaboy', '#bus']",,counting stars - audiosqv,78,1,13,5
https://www.tiktok.com/@jermfishingtv/video/7302975165502164254,11/19/23,jermfishingtv,Jerm 🎣,STOLEN CAR INSIDE HIGHSCHOOL POND! 😨😯#fishing#fishingvideos#fishingtime#bassfishing#texasfishing#outdoors#jermfishingtv#freshwaterfishing#fishtok#pondfishing#kia#kiaboy#cops,"['#fishing', '#fishingvideos', '#fishingtime', '#bassfishing', '#texasfishing', '#outdoors', '#jermfishingtv', '#freshwaterfishing', '#fishtok', '#pondfishing', '#kia', '#kiaboy', '#cops']",,original sound - Jerm 🎣,119.1K,710,9835,504
https://www.tiktok.com/@realdoitquan/video/7303651803965738286,11/20/23,realdoitquan,Quan Adoya,real kia boyz 😂🔥#414milwaukee#kiaboy#hyundai,"['#414milwaukee', '#kiaboy', '#hyundai']",,original sound - Quan Adoya,118,4,1,5
https://www.tiktok.com/@superthrowed/video/7303679520534547755,11/20/23,superthrowed,⛹🏽‍♂️,Them kia boys wild😭😭#fyp#viral#milwaukee#kiaboy#lowend#414,"['#fyp', '#viral', '#milwaukee', '#kiaboy', '#lowend', '#414']",,Replay - Naz Turnt,245,1,30,8
https://www.tiktok.com/@chris.stocks/video/7303661424914566431,11/20/23,chris.stocks,Chris Stocks,What kind of car do you drive?#streetinterview#manonthestreet#car#carguy,"['#streetinterview', '#manonthestreet', '#car', '#carguy']",,original sound - Chris Stocks,66.5K,116,1368,53
https://www.tiktok.com/@theyhate_mal/video/7303946310628052270,11/21/23,theyhate_mal,Theyhate_Mal,STRAIGHT IN LOVE😍#fyp#viral#blowthisup#kia#kiak5gt#kiaboy#viralonyourforyoupage,"['#fyp', '#viral', '#blowthisup', '#kia', '#kiak5gt', '#kiaboy', '#viralonyourforyoupage']",United States,500lbs - Slowed Down - Lil Tecca,19,1,0,Share
https://www.tiktok.com/@glxcksbxndo/video/7304047668882394398,11/21/23,glxcksbxndo,𝓑𝓪𝓷𝓭𝓸,#five#fivem#fivmcar#rockstargames#grandtheftauto#fyppppppppppppppppppppppp#virl_video#fyppp#fypシ#gtarockstareditor,"['#five', '#fivem', '#fivmcar', '#rockstargames', '#grandtheftauto', '#fyppppppppppppppppppppppp', '#virl_video', '#fyppp', '#fypシ', '#gtarockstareditor']",NO LOCATION · Carrizo Springs,Kia Boyz - Li Vmoe,357,7,55,6
https://www.tiktok.com/@216kiaboyz/video/7303783508579732779,11/21/23,216kiaboyz,🪛,K I A B O Y Z#kiaboy#kia#414#216#yak#kiaboy216#414kiaboyzz#fyp,"['#kiaboy', '#kia', '#414', '#216', '#yak', '#kiaboy216', '#414kiaboyzz', '#fyp']",,YAK (Kia boy anthem) - Lul trell,10.5K,26,1641,107
https://www.tiktok.com/@goofyfckengoober/video/7304103787537665326,11/21/23,goofyfckengoober,Ari,Kiaboys almost got me once im not letting it happen again‼️,[],,WHATEVER YOU DO DONT SEARCH COBY SOSAA ON YOUTUBE - LilWopDgaf 🅱️,262,9,2,4
https://www.tiktok.com/@216kiaboyz/video/7303778117225631019,11/21/23,216kiaboyz,🪛,🪛🚘 .  cleveland .#kiaboy#kia#414#216,"['#kiaboy', '#kia', '#414', '#216']",,YAK (Kia boy anthem) - Lul trell,32,0,4,Share
https://www.tiktok.com/@lesniped/video/7303952010523446574,11/21/23,lesniped,LeClipped,kai really that kids dad 😭#lilrt#60miles#kaicenatclips#kaicenat#viral#fyp#kaicenatfunnymoments,"['#lilrt', '#60miles', '#kaicenatclips', '#kaicenat', '#viral', '#fyp', '#kaicenatfunnymoments']",,original sound - LeClipped,3511,26,389,27
https://www.tiktok.com/@roganclips22/video/7304052608392793390,11/21/23,roganclips22,roganclips22,#basketball#nba,"['#basketball', '#nba']",,,1551,41,159,66
https://www.tiktok.com/@dayda2grimeyy/video/7303906694902582574,11/21/23,dayda2grimeyy,dayda2grimeyy,#darkskin#kiaboy#fypage#fypシ,"['#darkskin', '#kiaboy', '#fypage', '#fypシ']",Clarksville,Ms.Good P - subtweet1,10,0,1,Share
https://www.tiktok.com/@scardamaniac/video/7304466017491733803,11/22/23,scardamaniac,scar,😂😂 got me throwed#fyp#babykia#bk#l5#atldrill,"['#fyp', '#babykia', '#bk', '#l5', '#atldrill']",Atlanta,original sound - ATL PAGE ( follow new page ),2368,33,397,73
https://www.tiktok.com/@katieunderwood2000/video/7304253023658855722,11/22/23,katieunderwood2000,katieunderwood2000,Kia Boys Documentary Teenage Car Theft Chronicles P1,[],,original sound - katieunderwood2000,61,0,1,Share
https://www.tiktok.com/@katieunderwood2000/video/7304253078750940458,11/22/23,katieunderwood2000,katieunderwood2000,Kia Boys Documentary Teenage Car Theft Chronicles P2,[],,original sound - katieunderwood2000,33,0,0,Share
https://www.tiktok.com/@jesspostedthat/video/7304643636438879534,11/23/23,jesspostedthat,Phat2x🩶🇹🇹,#kiaboy#jesspostedthat,"['#kiaboy', '#jesspostedthat']",,original sound - Phat2x🩶🇹🇹,52,3,3,Share
https://www.tiktok.com/@garnerd_one/video/7304769227045702958,11/23/23,garnerd_one,Garner'd,Kia Boyz strick again. My Kia Journey#kiaboy#kiavictimschallenge#kiathefts#kiasoulthefts#kiastolen,"['#kiaboy', '#kiavictimschallenge', '#kiathefts', '#kiasoulthefts', '#kiastolen']",,original sound - Garner'd,4,4,0,Share
https://www.tiktok.com/@luhdot4200/video/7304586564863135019,11/23/23,luhdot4200,luhdot4200,Ets on u to explain to dukes😂😂😂#100kviews#funny#kiaboy#momma,"['#100kviews', '#funny', '#kiaboy', '#momma']",,original sound - des,14.8K,60,1314,135
https://www.tiktok.com/@nawfphillyy/video/7305606206133931310,11/25/23,nawfphillyy,CertifiedJa,kiaboys😂 🔌🪛#fypシ#dreads#kiaboy,"['#fypシ', '#dreads', '#kiaboy']",,original sound - They banned me at 12.k,28,1,1,1
https://www.tiktok.com/@gotaction_/video/7305263651156544798,11/25/23,gotaction_,We Got Action 📸,#gotaction_#kiaboy#action#foryou#911#news#wrecked#trim#fypシ#crashed#officer#highspeed#live#copstv#fox5#atlanta#officersoftiktok,"['#gotaction_', '#kiaboy', '#action', '#foryou', '#911', '#news', '#wrecked', '#trim', '#fypシ', '#crashed', '#officer', '#highspeed', '#live', '#copstv', '#fox5', '#atlanta', '#officersoftiktok']",,original sound - We Got Action 📸,1509,1050,153,240
https://www.tiktok.com/@chicago_plug_fr/video/7305525693343993131,11/25/23,chicago_plug_fr,Chicago Plug Fr,#kia_Boyz#fypシ゚viral,"['#kia_Boyz', '#fypシ']",,original sound - Chicago Plug Fr,0,0,0,Share
