"","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023"
"1996",1.67235297904965,1.67131234762513,1.66893766707607,1.664120880967,1.6551897961558,1.63977549952532,1.61471514636931,1.5760431863499,1.51915227492836,1.43923163108343,1.33209569871023,1.19546267722155,1.03058001060288,0.843787461607948,0.647216505963213,0.45760813745003,0.292655669786554,0.165652093568013,0.0809575364112423,0.0332151861681932,0.0110815486125989,0.00289977411227521,0.00057133694550154,8.09523425524839e-05
"1997",1.81103469390965,1.81061514020356,1.80948847434042,1.80691746653935,1.80170245154822,1.79203298727831,1.7753443101842,1.7482120866575,1.70634291358838,1.64474853318529,1.55822043201692,1.44222701217981,1.29429782470664,1.11578344629678,0.913547781024954,0.70072527711977,0.495440993813529,0.316851043541698,0.179347417906418,0.0876507190623567,0.0359612592043734,0.0119977181529436,0.00313951359349954,0.000618572356818239
"1998",1.95398242974339,1.95384991144127,1.95339727241992,1.95218175953973,1.94940800629176,1.94378174379505,1.93334976147523,1.91534504275169,1.88607321669937,1.84090230950011,1.77445069755664,1.68109913263436,1.55595866247183,1.39636402255906,1.2037722938528,0.985588656614675,0.755983320059705,0.534510655782741,0.341837395741745,0.193490460327514,0.094562710617124,0.0387971049632951,0.0129438384750214,0.00338709047223465
"1999",2.10129846851658,2.10127023656583,2.10112772926392,2.10064097109814,2.09933383496507,2.0963510010077,2.09030064060144,2.07908231354622,2.05972043035033,2.02824214481541,1.97966633296999,1.9082057137632,1.80781746977383,1.67324412799771,1.5016195209084,1.29451056169816,1.0598806202742,0.812968031647191,0.574801142030258,0.367604505794679,0.208075435662449,0.101690683746243,0.0417215634508027,0.0139195225711676
"2000",2.2529988703946,2.25299599061242,2.25296572053285,2.25281292530426,2.25229102695791,2.25088952569043,2.24769135415634,2.24120420445281,2.22917600081802,2.20841633917803,2.17466556451935,2.12258295418664,2.04596343012958,1.93832793017495,1.79403943236866,1.61002485402291,1.38796422736192,1.13639581610286,0.871658045365744,0.616297345568352,0.394142712277876,0.223096875249415,0.109031965803821,0.0447335381361121
"2001",2.40905204960672,2.40905200039512,2.4090489211459,2.40901655442051,2.40885317588716,2.40829512844568,2.40679655271342,2.40337686101581,2.39644038129738,2.38357904860507,2.36138147671166,2.32529296718119,2.26960287418712,2.18767632725251,2.07258549436905,1.91830290735055,1.72154262757816,1.48410105408418,1.21510785025106,0.932033116146688,0.658984952318066,0.421442860860323,0.238549597456022,0.116584024421061
"2002",0,2.56941090812165,2.56941085563427,2.56940757141444,2.56937305019382,2.56919879634745,2.56860360240649,2.5670052737885,2.56335794987465,2.55595974249453,2.54224229354276,2.51856713743061,2.48007639163682,2.4206792804633,2.33329928242927,2.21054741350063,2.0459949862987,1.83613733327923,1.58289043100636,1.295991660076,0.994074020006692,0.702850370148906,0.449496258921133,0.254428681991987
"2003",0,0,2.73402821511419,2.73402815926404,2.73402466463044,2.73398793170038,2.73380251373899,2.73316918684569,2.73146845633007,2.72758745525756,2.71971525869508,2.70511895868134,2.67992698000513,2.63897020478151,2.57576763281011,2.48278936323613,2.35217301376549,2.17707802315362,1.95377518642194,1.68430323313656,1.37902339948839,1.05776246610439,0.747880666699335,0.478294635783677
"2004",0,0,0,2.90285890545125,2.90285884615227,2.90285513571936,2.90281613447111,2.90261926664894,2.9019468307896,2.90014107739768,2.89602041819486,2.88766210068718,2.87216445540054,2.84541683105565,2.80193090832846,2.73482547471209,2.63610564572342,2.49742352417021,2.31151613302196,2.07442398282555,1.78831169801465,1.46418033797188,1.12308101928457,0.794063514612379
"2005",0,0,0,0,3.0758599485526,3.07585988571959,3.07585595415682,3.07581462855976,3.07560602804934,3.07489351717814,3.07298014669886,3.06861390947673,3.0597574631607,3.04333620811983,3.01499451149556,2.96891696780535,2.89781226643553,2.79320905353256,2.64626192411308,2.44927505110352,2.19805297222952,1.89488931657058,1.55144077122336,1.1900130315359
"2006",0,0,0,0,0,3.25299019092622,3.25299012447483,3.25298596650427,3.25294226108071,3.25272164784553,3.25196810544967,3.24994454927195,3.24532687255961,3.23596040806695,3.21859349849886,3.18861968218243,3.13988866056464,3.06468923667877,2.95406221490138,2.7986528079122,2.59032200730379,2.32463274576709,2.00401073611807,1.64078394172904
"2007",0,0,0,0,0,0,3.43421021563934,3.43421014548603,3.43420575588011,3.43415961568194,3.43392671235869,3.43313119105617,3.43099490508862,3.42611998336821,3.41623172482539,3.39789732639431,3.36625370616985,3.31480794014044,3.23541925017778,3.11862933504879,2.95456226390379,2.73462561433215,2.45413513554125,2.11565167378142
"2008",0,0,0,0,0,0,0,3.61948221642491,3.6194821424869,3.6194775160664,3.61942888665344,3.61918341844278,3.61834497960926,3.61609344327829,3.61095552469859,3.60053380508919,3.58121028529768,3.54785952530513,3.49363831473222,3.40996668910005,3.28687608185008,3.11395776613197,2.88215576745425,2.58653312465947
"2009",0,0,0,0,0,0,0,0,3.80876988449697,3.80876980669223,3.80876493832432,3.80871376574424,3.80845546030925,3.80757317373118,3.80520388904943,3.79979727330021,3.78883053015313,3.76849645034734,3.73340154928435,3.67634473795539,3.58829734641178,3.45876948305313,3.27680807697235,3.03288355436426
"2010",0,0,0,0,0,0,0,0,0,4.00203830645174,4.00203822469895,4.00203310929544,4.00197934006497,4.0017079274365,4.00078087098789,3.99829136168624,3.99261039801744,3.98108716938914,3.95972127730928,3.92284555557379,3.86289351029221,3.7703783296889,3.63427783356175,3.44308315929298
"2011",0,0,0,0,0,0,0,0,0,0,4.19925387187941,4.19925378609795,4.19924841861359,4.19919199970104,4.19890721218934,4.19793447152991,4.19532228224698,4.18936136761911,4.17727028834185,4.15485151116576,27.3272536141115,90.7755845169685,142.923251580372,152.762993253203
"2012",0,0,0,0,0,0,0,0,0,0,0,4.40038418951624,4.40038409962613,4.40037847505709,4.40031935386596,4.40002092597804,4.39900159427083,4.39626428979452,4.39001786714806,4.37734766531956,28.9053251340283,96.5997477751784,153.443733756794,166.074681834601
"2013",0,0,0,0,0,0,0,0,0,0,0,0,4.6053980109356,4.60539791685751,4.6053920302399,4.60533015459352,4.60501782295559,4.6039510006022,4.60108616515884,4.59454872179197,30.4152578034462,102.05069648808,163.085070325895,178.076990661203
"2014",0,0,0,0,0,0,0,0,0,0,0,0,0,4.81426516091758,4.8142650625728,4.81425890898129,4.81419422710842,4.81386773039313,4.81275252478514,4.80975776137187,31.8867007597218,107.254588377629,172.083983220747,189.042355335859
"2015",0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.02695647375479,5.02695637106519,5.02694994561175,5.02688240613299,5.02654148499099,5.0253770102761,33.3428109070144,112.317194030385,180.656103107777,199.24968568293
"2016",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.24344373485111,5.24344362773916,5.2434369255718,5.24336647748684,5.24301087448223,34.8003829575463,117.320859928113,188.981534781763,208.951841011108
"2017",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.463699627054,5.46369951544271,5.46369253174437,5.46361912441991,36.2706091190902,122.325152918201,197.20007703633,218.359279096435
"2018",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.68769768123208,5.687697565045,5.68769029503245,37.7601744869325,127.36968614114,205.412607427778,227.634899345318
"2019",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.91541223067048,5.9154121098317,39.2724809921196,132.478085720063,213.686078285682,236.895975527119
"2020",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.14681836890819,6.14681824334229,6.14681038648189,6.14672780114207,6.146310932536
"2021",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.38189191068626,6.38189178031833,6.38188362298704,6.38179787932576
"2022",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6206093557142,6.6206092204698,6.62060075800998
"2023",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.86294785499499,6.86294771480015
