"","X2000","X2001","X2002","X2003","X2004","X2005","X2006","X2007","X2008","X2009","X2010","X2011","X2012","X2013","X2014","X2015","X2016","X2017","X2018","X2019","X2020","X2021","X2022","X2023","X2024","X2025","X2026","X2027","X2028","X2029","X2030","X2031","X2032","X2033","X2034","X2035","X2036","X2037","X2038","X2039","X2040","X2041","X2042","X2043","X2044","X2045","X2046","X2047","X2048","X2049"
"1996",0.210522673488007,0.22363080417257,0.23800093391149,0.252696876699678,0.266652323585588,0.281217231443072,0.296974459487506,0.31131996551721,0.321322068232977,0.323874965743646,0.316055163035215,0.295722264145798,0.264089817494683,0.223182327320167,0.175284267050837,0.125362379429688,0.0796282086314047,0.0440396721007733,0.020852399204902,0.00828891247585998,0.0026766204769447,0.000673139410794924,0.00012680790744492,1.71286286945899e-05,1.57662921904873e-06,9.32462377797987e-08,3.3234098181314e-09,6.6495129325159e-11,6.90468083767556e-13,3.41111369862727e-15,7.28700332345931e-18,6.05941124871544e-21,1.74894094506291e-24,1.54546471807628e-28,3.63299648428022e-33,1.93701783570724e-38,1.96901317598048e-44,2.99732306673885e-51,4.23030061964779e-59,0,0,0,0,0,0,0,0,0,0,0
"1997",0.215801800976228,0.227927683179736,0.242119531536249,0.257677715004647,0.273588648189925,0.28869786480656,0.304466929718572,0.321526890158924,0.337058414147373,0.347887442969583,0.35065140185991,0.342185095192201,0.320171169283853,0.285923502944451,0.241633976758541,0.189775933512602,0.13572674253035,0.0862114888073691,0.0476806619620301,0.0225763760300291,0.00897420019136324,0.0028979106808474,0.000728791363977238,0.000137291779901501,1.8544741949737e-05,1.70697739667326e-06,1.00955391598649e-07,3.59817347724603e-09,7.19926291962267e-11,7.47552688910993e-13,3.69312829591755e-15,7.88945797296143e-18,6.56037444551841e-21,1.89353503364603e-24,1.67323636352745e-28,3.93335529110734e-33,2.0971612238039e-38,2.13180178607779e-44,3.24512742985797e-51,4.58004168109261e-59,0,0,0,0,0,0,0,0,0,0
"1998",0.221684132170003,0.232819576093281,0.245901685425116,0.26121267960309,0.277997755832799,0.295163399041926,0.311464103632311,0.328476691069457,0.346881971933303,0.363638286360313,0.37532127458601,0.378303194728817,0.369169249040991,0.345419341139642,0.308470960156476,0.260688834774157,0.204741351523651,0.146429930229911,0.0930099850311881,0.0514406805486752,0.0243567119146189,0.00968189085947246,0.00312643515123124,0.000786262652369229,0.000148118383874288,2.00071498011857e-05,1.84158682687759e-06,1.08916567748746e-07,3.88191952010073e-09,7.76698495354665e-11,8.06503464532359e-13,3.98436231960986e-15,8.51160765369601e-18,7.07771478509138e-21,2.0428560922891e-24,1.80518503134845e-28,4.24353322056267e-33,2.26253990891891e-38,2.29991216896381e-44,3.50103284203564e-51,4.94121623572088e-59,0,0,0,0,0,0,0,0,0
"1999",0.227896799300545,0.238394297593007,0.250369111967364,0.264437328012734,0.280902438378458,0.29895274454452,0.317412304168903,0.334941727601501,0.353236694375253,0.373029333390902,0.391048709739461,0.403612341356162,0.406819033467882,0.396996586794828,0.371456452024612,0.331722966161373,0.280339107034806,0.220174399524877,0.157467564421719,0.100020916398483,0.0553181898364445,0.0261926786176467,0.010411695001454,0.00336210041085074,0.000845529767513691,0.000159283290773576,2.15152540554147e-05,1.98040244808025e-06,1.17126509734994e-07,4.17453188123232e-09,8.35244680930195e-11,8.67296296994661e-13,4.28469664130507e-15,9.15319787721232e-18,7.61122065092856e-21,2.19684304166338e-24,1.94125674833464e-28,4.56340339529958e-33,2.43308624339986e-38,2.47327555959338e-44,3.76493462593475e-51,5.31367654617022e-59,0,0,0,0,0,0,0,0
"2000",0.233995462235164,0.244349188271195,0.255604524873174,0.268443828369551,0.283527660971238,0.301181425153133,0.320534824030433,0.340327021305277,0.359121933738289,0.378737655829758,0.399959170533177,0.419279406699009,0.432750035495471,0.436188226013894,0.42565667454514,0.398272739278858,0.355670802579153,0.300577425636811,0.236069290868153,0.168835506525681,0.107241654148374,0.0593117359465029,0.0280835877402116,0.0111633389759786,0.00360481809660793,0.00090657048710297,0.00017078231429815,2.30684892461172e-05,2.1233722111232e-06,1.25582139225399e-07,4.47590084512831e-09,8.95542896694989e-11,9.29908391919886e-13,4.59401865012812e-15,9.81398807814283e-18,8.16069200407987e-21,2.35543814409501e-24,2.08140049415961e-28,4.89284587944101e-33,2.60873628060272e-38,2.65182695506239e-44,4.03673383112351e-51,5.69728295780096e-59,0,0,0,0,0,0,0
"2001",2.40905204960672,0.250203071021635,0.261273944046207,0.273308877357722,0.287037490442295,0.303166099107045,0.322042644708441,0.342736549571181,0.363899646039501,0.383996381101809,0.40497077889872,0.427662193936462,0.448320639084839,0.462724305981933,0.466400641489683,0.455139626019835,0.425858952647646,0.380306208624674,0.321396809389946,0.252420542624674,0.180529835180157,0.114669707493717,0.0634199413086277,0.0300287870148729,0.0119365635041175,0.00385450448325031,0.000969363755194463,0.000182611487869946,2.46663195861781e-05,2.27044679871225e-06,1.34280539457998e-07,4.7859224548293e-09,9.57572342832485e-11,9.94318151320889e-13,4.9122216457238e-15,1.04937503174882e-17,8.72593930488469e-21,2.51858669234274e-24,2.22556792636136e-28,5.23174703209147e-33,2.78942943020144e-38,2.83550476422381e-44,4.31633670070482e-51,6.09190314591837e-59,0,0,0,0,0,0
"2002",0,2.56941090812165,0.266857870519433,0.278665677626137,0.291501717816373,0.306144177790885,0.323346389359042,0.343479454638308,0.365550851931129,0.388122672628906,0.409557149436972,0.431927710712087,0.456129582700785,0.47816315989881,0.493525608729415,0.497446659981531,0.485436053573305,0.45420630842441,0.40562134015583,0.342790629209041,0.269222948404001,0.192546826802278,0.12230271127333,0.0676414978320726,0.0320276570721136,0.0127311223839988,0.00411108006831316,0.00103388957782835,0.000194767044970225,2.63082363115764e-05,2.42157938093264e-06,1.4321894078136e-07,5.10449799657515e-09,1.02131326859088e-10,1.06050506653201e-12,5.2392043093027e-15,1.11922681526374e-17,9.30678257335218e-21,2.68623673839339e-24,2.37371314069038e-28,5.57999894397608e-33,2.97510815781884e-38,3.02425050235711e-44,4.60365420652796e-51,6.49741145978917e-59,0,0,0,0,0
"2003",0,0,2.73402821511419,0.283954950576116,0.296519261596324,0.310177682652885,0.325758257399594,0.344062582192892,0.36548553496244,0.388971005018952,0.412988959663401,0.43579670294192,0.459600503852387,0.485352944097161,0.508798170996794,0.525144862926589,0.529317128531249,0.516537025241066,0.483306449268176,0.43160873378917,0.364752577788112,0.286471554536547,0.204882938553793,0.130138415132165,0.0719751609214837,0.034079608606929,0.0135467813645152,0.00437446920842201,0.00110012893156184,0.000207245401908988,2.79937553539553e-05,2.57672540101753e-06,1.52394707984352e-07,5.43153354822199e-09,1.08674688192993e-10,1.12844962438868e-12,5.57487024014115e-15,1.19093356472144e-17,9.90305056581212e-21,2.85833885581688e-24,2.52579246111287e-28,5.93749894379124e-33,3.16571772182575e-38,3.21800852361998e-44,4.89860164191404e-51,6.91368834783074e-59,0,0,0,0
"2004",0,0,0,2.90285890545125,0.301489630747071,0.314829808413945,0.32933165919195,0.345874359777665,0.365309006406679,0.388054861363243,0.412990597404801,0.43849169982391,0.462707858356324,0.487981582699964,0.515324278027096,0.540217285831362,0.557573412582634,0.562003322376338,0.548434026915738,0.513151408812931,0.458261275294889,0.387276642890938,0.30416163909638,0.217534793338283,0.138174673991775,0.0764197442064401,0.0361840798833106,0.0143833171533461,0.00464459979896723,0.001168063682911,0.000220043142649207,2.97224152907502e-05,2.73584238666454e-06,1.61805329136862e-07,5.76693958151232e-09,1.15385526994275e-10,1.19813322459549e-12,5.91912754735526e-15,1.26447564990036e-17,1.05145800497531e-20,3.03484593046118e-24,2.68176425485678e-28,6.30414916342476e-33,3.3612059415279e-38,3.41672578540604e-44,5.2010982629506e-51,7.34061985134883e-59,0,0,0
"2005",0,0,0,0,3.0758599485526,0.319457441895431,0.333592651193774,0.348958765579901,0.36648735785042,0.387080246835896,0.411181681502629,0.437603507115261,0.464624393120978,0.490283756722072,0.517063713651216,0.546035945572052,0.57241249648204,0.590802992498223,0.595496910650623,0.581118928875844,0.543733580349704,0.485572171628875,0.41035708371536,0.32228869333807,0.230499166524897,0.14640943961744,0.0809741148775138,0.0383405345259114,0.0152405165391356,0.00492140299064172,0.00123767651706319,0.000233157005377472,3.14937755312135e-05,2.89888978306572e-06,1.71448405714737e-07,6.11063061011536e-09,1.22262132843537e-10,1.26953810660341e-12,6.27188848865328e-15,1.33983432682338e-17,1.11412151621121e-20,3.21571297523408e-24,2.84158876874234e-28,6.6798561532102e-33,3.56152299202966e-38,3.62035163982028e-44,5.51106697106566e-51,7.77809715653545e-59,0,0
"2006",0,0,0,0,0,3.25299019092622,0.337854109837878,0.352803326630352,0.369054332920233,0.387592348197416,0.409371124537381,0.434860493972107,0.462803879230821,0.491380823108937,0.518517838283848,0.546839978648178,0.577480641039869,0.6053761443514,0.624825698020143,0.629789925898578,0.614583956036174,0.575045688990846,0.513534926074499,0.433988409885604,0.34084840519755,0.243772974148254,0.154840753122928,0.0856371895409077,0.0405484595572525,0.0161181756112746,0.00520481293749605,0.00130895087451588,0.000246583870567826,3.33074147041315e-05,3.06582880450281e-06,1.81321643822706e-07,6.46252487680157e-09,1.29302869933626e-10,1.34264728461752e-12,6.63306914925464e-15,1.41699166916674e-17,1.17828068389147e-20,3.40089696547891e-24,3.00522798371061e-28,7.06453053996043e-33,3.76662122190657e-38,3.8288376483399e-44,5.82843403089602e-51,8.22601619627945e-59,0
"2007",0,0,0,0,0,0,3.43421021563934,0.356675540749362,0.372457559756895,0.389613889330468,0.409184634308476,0.43217667910451,0.459086029506829,0.488586105892765,0.518755035658284,0.547403820089171,0.577303751555076,0.609651367017617,0.639100894012838,0.659633958048852,0.664874736868425,0.648821661397791,0.607080766828085,0.542143316057924,0.458165362703983,0.359836644567476,0.257353262377453,0.163466738281385,0.0904079305189327,0.0428073636460323,0.0170160990635965,0.00549476657209082,0.00138187089452999,0.000260320750329345,3.51629292189461e-05,3.23662230190342e-06,1.9142284636129e-07,6.82254407426177e-09,1.36506171483753e-10,1.41744448959468e-12,7.00258915534157e-15,1.49593050704611e-17,1.2439212306258e-20,3.590356692056e-24,3.1726454849978e-28,7.4580867217802e-33,3.97645499048751e-38,4.04213741640871e-44,6.15312881849912e-51,8.68427729480303e-59
"2008",0,0,0,0,0,0,0,3.61948221642491,0.375917808087852,0.39255125029151,0.410633145659441,0.431259711583536,0.455492152824177,0.483853234156122,0.514944808392264,0.546741319938818,0.57693567592133,0.60844867699515,0.642541412022617,0.673579709781998,0.6952205108572,0.700744024138732,0.683824902263115,0.639832130677761,0.57139137327386,0.482882898355192,0.379249450106105,0.271237198081863,0.172285595532861,0.0952853425357758,0.0451167755378666,0.0179340995705896,0.005791203404066,0.00145642136447239,0.000274364778863147,3.70599319767294e-05,3.41123464419104e-06,2.01749906009506e-07,7.1906130950019e-09,1.43870534735367e-10,1.49391411728193e-12,7.38037141735371e-15,1.57663437217773e-17,1.31102946243064e-20,3.78405262972511e-24,3.34380634583037e-28,7.86044259466301e-33,4.1909805220832e-38,4.26020644525785e-44,6.4850835957877e-51
"2009",0,0,0,0,0,0,0,0,3.80876988449697,0.395577140839041,0.413080460361741,0.432107982646414,0.453813253846747,0.479312976433134,0.509157254152939,0.541874821067576,0.575334191322528,0.607107618258041,0.640268651323882,0.676144330409553,0.708805834653314,0.731578382350214,0.737390758205482,0.719586818852069,0.673293362072674,0.601273365817626,0.508136172806093,0.399083017377809,0.285422060349269,0.181295596596779,0.100268469737838,0.047476242644443,0.0188719972265814,0.00609406533904448,0.00153258767427225,0.000288713203882739,3.89980512112847e-05,3.58963161161234e-06,2.12300798915957e-07,7.5666598064859e-09,1.51394516453183e-10,1.57204118150039e-12,7.76634189919696e-15,1.65908744857564e-17,1.37959222773202e-20,3.98194681881442e-24,3.51867702286107e-28,8.27151930668726e-33,4.41015577493031e-38,4.48300199868509e-44
"2010",0,0,0,0,0,0,0,0,0,4.00203830645174,0.41564991291239,0.434041403431424,0.454034439337867,0.476841101181427,0.503634756269384,0.534993422265247,0.569371176778386,0.604528375961018,0.637914081997172,0.672757805465789,0.710453924245563,0.744772771299546,0.768700866454217,0.774808179715373,0.756100815012632,0.707458289213606,0.631783782067244,0.533920528184482,0.419333688155138,0.29990523283478,0.190495079612077,0.105356393005906,0.0498853297708618,0.0198296190398504,0.00640329651527289,0.00161035577533805,0.000303363378874681,4.09769294437542e-05,3.77178029951264e-06,2.23073579007826e-07,7.95061484830152e-09,1.59076728866857e-10,1.65181127200473e-12,8.16042941005672e-15,1.7432745280777e-17,1.44959688038382e-20,4.1840027584795e-24,3.69722526184629e-28,8.69124103628784e-33,4.63394032297161e-38
"2011",0,0,0,0,0,0,0,0,0,0,4.19925387187941,0.436132633545731,0.455430434280717,0.476408702605987,0.500339248922052,0.52845326264564,0.561357245445559,0.597429093761725,0.634318796829809,0.669349709730303,4.68655288881175,16.6952234313305,28.232006672773,32.3115212027671,33.1461514952532,32.4380331983852,30.3650425781069,27.1189758652596,22.9185172043026,17.9999154596854,12.8734480693346,8.1770118167505,4.52242902530215,2.14133055559464,0.851187500599069,0.274861859204099,0.0691246112585888,0.0130218899177229,0.00175893697638225,0.000161903879223294,9.57544579101227e-06,3.41280584745796e-07,6.82837743784397e-09,7.09040907597101e-11,3.50286886483489e-13,7.4830156115776e-16,6.22240267479132e-19,1.79598551211036e-22,1.58703600083128e-26,3.73072005074504e-31
