"","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023"
"2006",0,0,0,0,0,2.6087949957498,2.60879464911442,2.60877641758659,2.60860424507032,2.60779946068667,2.60520984955531,2.59859026773461,2.58412366589779,2.55594605150108,2.50580963227151,2.42313448001028,2.29584814652263,2.11252402406382,1.86622262065195,1.55980688881178,1.21106636592888,0.854063620054949,0.532479702224993,0.284308837570503
"2007",0,0,0,0,0,0,2.79884796368384,2.79884759179576,2.79882803208539,2.79864331665265,2.79777990303178,2.79500163649358,2.78789981242174,2.7723793061503,2.74214892821559,2.68836002755622,2.59966191906913,2.46310266628495,2.26642322321875,2.00217854990602,1.6734401674349,1.29929359634938,0.916282892194144,0.571271308287317
"2008",0,0,0,0,0,0,0,2.99625546877233,2.99625507065435,2.99623413136435,2.99603638763812,2.99511207598671,2.99213785358635,2.98453512578919,2.96791993182464,2.93555735394074,2.87797463067349,2.78302049380269,2.63682948476069,2.42627790620815,2.14339560685484,1.79147074739301,1.39093498257715,0.980909882316621
"2009",0,0,0,0,0,0,0,0,3.20106630731897,3.2010658819874,3.20104351137969,3.20083225076251,3.19984475723414,3.19666723007882,3.18854481326596,3.17079387775869,3.13621913646515,3.07470031163343,2.97325552782059,2.8170715447275,2.59212758681676,2.28990869832931,1.91392780415248,1.48601317704841
"2010",0,0,0,0,0,0,0,0,0,3.41332812783463,3.41332767429944,3.41330382030292,3.41307855105272,3.4120255771019,3.40863734900072,3.39997633697796,3.38104834185214,3.3441809590366,3.27858283796385,3.17041127862477,3.00387077885756,2.76401084938104,2.44175191007744,2.04083982691067
"2011",0,0,0,0,0,0,0,0,0,0,3.63308749065139,3.63308700791638,3.63306161813458,3.63282184543642,3.63170107815433,3.62809470669842,3.61887607512894,3.59872944411683,3.55948843876843,3.48966693197095,13.1026767743078,59.4692125740045,91.6276418621806,87.1942651757844
"2012",0,0,0,0,0,0,0,0,0,0,0,3.86038992284153,3.86038940990443,3.86036243162272,3.86010765765701,3.85891677009023,3.85508476767845,3.84528937670457,3.82388228107628,3.78218618044591,14.3974606865579,66.69324718235,105.809175242862,104.87728741942
"2013",0,0,0,0,0,0,0,0,0,0,0,0,4.09527996893013,4.09527942478275,4.0952508049752,4.09498052898256,4.09371718043618,4.0896520152504,4.07926061198675,4.05655097599874,15.579084531152,73.1652471131173,118.470469943069,120.913661517729
"2014",0,0,0,0,0,0,0,0,0,0,0,0,0,4.3378012378276,4.33780066145597,4.33777034679188,4.33748406513487,4.33614590146111,4.33183999839498,4.32083321930252,16.6835933427656,79.0486583972795,129.767733470377,135.174814440512
"2015",0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.58799644635519,4.58799583673966,4.58796377358981,4.5876609798118,4.58624563368522,4.5816913752297,17.7446539445245,84.5297410531354,139.998619231858,147.849467077549
"2016",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.84590745969099,4.84590681580635,4.84587295024894,4.84555313513035,4.84405822631055,18.7899005509232,89.7813427283671,149.498696632645,159.285196466666
"2017",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1115753290254,5.11157464984099,5.11153892766734,5.11120157927931,19.8397232729844,94.9446830609696,158.577500993539,169.869995416965
"2018",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.38504032668133,5.38503961116112,5.38500197788111,20.9075820757968,100.123569309218,167.486831997327,179.959751090529
"2019",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.66634197892573,5.66634122602845,22.0011962779756,105.386298452842,176.411125029474,189.842790759365
"2020",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.95551909667394,23.1241708968815,110.771912461517,185.471342217501,199.72959852337
"2021",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.25260980426672,6.25260897347096,6.25256527719362,6.25215262400891
"2022",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.55765156648065,6.55765069515343,6.55760486709595
"2023",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.87068121391628,6.87068030099623
